19:52:26  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:26  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:26  $GPGSV,2,1,5,1,46,216,28,3,23,228,32,8,25,324,29,21,73,237,21*7B
19:52:26  $GPGSV,2,2,5,31,51,96,30*46
19:52:26  $GLGSV,2,1,7,75,18,110,18,76,21,52,26,77,3,10,,81,46,227,28*66
19:52:26  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,35*5D
19:52:26  $GNGLL,215.034.447,S,432.258.466,W,195226.00,A,A*7B
19:52:26  $GNGGA,195226.00,215.034.447,S,432.258.466,W,5,8,1.24,785.1,M,-6.9,M,,*58
19:52:27  $GNRMC,195227.00,A,215.034.443,S,432.258.475,W,0.062,,100123,,,A*60
19:52:27  $GNVTG,,T,,M,0.062,N,0.115,K,A*3C
19:52:27  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:27  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:27  $GPGSV,2,1,5,1,46,216,27,3,23,228,31,8,25,324,30,21,73,237,22*7C
19:52:27  $GPGSV,2,2,5,31,51,96,30*46
19:52:27  $GLGSV,2,1,7,75,18,110,19,76,21,52,25,77,3,10,,81,46,227,27*6B
19:52:27  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:27  $GNGLL,215.034.443,S,432.258.475,W,195227.00,A,A*7C
19:52:27  $GNGGA,195227.00,215.034.443,S,432.258.475,W,5,8,1.24,785.6,M,-6.9,M,,*58
19:52:28  $GNRMC,195228.00,A,215.034.440,S,432.258.481,W,0.103,,100123,,,A*61
19:52:28  $GNVTG,,T,,M,0.103,N,0.191,K,A*36
19:52:28  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:28  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:28  $GPGSV,2,1,5,1,46,216,27,3,23,228,31,8,25,324,29,21,73,237,21*77
19:52:28  $GPGSV,2,2,5,31,51,96,29*4E
19:52:28  $GLGSV,2,1,7,75,18,110,19,76,21,52,25,77,3,10,,81,46,227,27*6B
19:52:28  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:28  $GNGLL,215.034.440,S,432.258.481,W,195228.00,A,A*7B
